location,latitude,longitude,nearest_airport,full_address
Linden,51.591042,-113.489124,YYC,"Linden, Division No. 5, Alberta, Canada"
Lebel-sur-Quévillon,49.053381,-76.9805438,YNM,"Lebel-sur-Quévillon, ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, J0Y 1X0, Canada"
Huntingdon,45.087339,-74.173851,YCC,"Huntingdon, Le Haut-Saint-Laurent, Montérégie, Québec, J0S 1H0, Canada"
Cadillac,45.5768358,-73.5466995,YHU,"Cadillac, Rue de Cadillac, Mercier-Est, Mercier, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (région administrative), Québec, H1N 1B8, Canada"
Barons,49.997493,-113.081528,YQL,"Barons, Division No. 2, Alberta, Canada"
Irondale,44.8759013,-78.5232316,YQA,"Irondale, Minden Hills, Haliburton County, Central Ontario, Ontario, K0M 1X0, Canada"
Saint-Pierre-les-Becquets,46.502882,-72.203522,YRQ,"Saint-Pierre-les-Becquets, Bécancour (MRC), Centre-du-Québec, Québec, G0X 2Z0, Canada"
Bryanston,43.1256149,-81.2689445,YXU,"Bryanston, Middlesex Centre, Middlesex County, Ontario, Canada"
Edenwold,50.6347926,-104.2499525,YQR,"Edenwold, Division No. 6, Saskatchewan, Canada"
Senneterre,48.390458,-77.242813,YVO,"Senneterre (ville), La Vallée-de-l'Or, Québec, J0Y 2M0, Canada"
Chester,44.5413322,-64.2411853,YHZ,"Chester, Chester District Municipality, Lunenburg County, Nova Scotia, B0J 1J0, Canada"
Sharbot Lake,44.7706987,-76.6901144,YGK,"Sharbot Lake, Central Frontenac, Frontenac County, Eastern Ontario, Ontario, K0H 2P0, Canada"
Morrisburg,44.8977043,-75.1829545,MSS,"Morrisburg, South Dundas, Stormont, Dundas and Glengarry Counties, Eastern Ontario, Ontario, K0C 1X0, Canada"
Cambridge-Narrows,45.8302638,-65.9564621,YFC,"Cambridge-Narrows, Cambridge Parish, Queens County, New Brunswick / Nouveau-Brunswick, Canada"
Pont-Rouge,46.756563,-71.697807,YQB,"Pont-Rouge, Portneuf (MRC), Capitale-Nationale, Québec, Canada"
Bonsecours,45.404959,-72.305489,ZBM,"Bonsecours, Le Val-Saint-François, Estrie, Québec, J0E 1H0, Canada"
Delhi,42.8544957,-80.4983709,YQS,"Delhi, Norfolk County, Ontario, N4B 2K6, Canada"
Gabarus,45.8381197,-60.1419301,YQY,"Gabarus, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, Canada"
Providence Bay,45.6627198,-82.2765353,YZE,"Providence Bay, Central Manitoulin, Manitoulin District, Northeastern Ontario, Ontario, P0P 1T0, Canada"
Bayshore Village,47.4207031,-64.9355836,YCH,"Rivière-du-Portage, Alnwick Parish, Northumberland County, New Brunswick / Nouveau-Brunswick, E1X 1S8, Canada"
Escuminac,48.1183534,-66.4876898,YCL,"Escuminac, Avignon, Gaspésie–Îles-de-la-Madeleine, Québec, Canada"
Ormstown,45.1255418,-73.9922809,YUL,"Ormstown, Le Haut-Saint-Laurent, Montérégie, Québec, J0S 1K0, Canada"
Saint-Onésime,47.3256811,-69.9826602,YML,"Saint-Onésime-d'Ixworth, Kamouraska (MRC), Bas-Saint-Laurent, Québec, Canada"
Princetown,46.5336608,-63.7337101,YSU,"Princetown Point, Malpeque, Rural Municipality of Malpeque Bay, Prince County, Prince Edward Island, Canada"
Grovedale,55.0259119,-118.8637361,YQU,"Grovedale, Division No. 18, Alberta, Canada"
OTTAWA,45.4208777,-75.6901106,YRO,"Ottawa, Eastern Ontario, Ontario, Canada"
Nashwaak,46.1392547,-66.6181213,YFC,"Nashwaak River, Richibucto Road, Saint Marys Parish, York County / Comté d'York, New Brunswick / Nouveau-Brunswick, Canada"
Rouyn-Noranda,48.2420524,-79.0205378,YUY,"Rouyn-Noranda, Québec, Canada"
Head of Bay D'Espoir,47.9228293,-55.7452961,MQC,"Head of Bay d'Espoir, Milltown-Head of Bay d'Espoir, Newfoundland, Newfoundland and Labrador, Canada"
St. Anthony,51.3653968,-55.5919335,YAY,"St. Anthony, Newfoundland, Newfoundland and Labrador, Canada"
Back Bay,46.0976688,-60.8435149,YQY,"Back Bay, Big Baddeck, Municipality of Victoria County, Victoria County, Nova Scotia, Canada"
Saint-Philippe,45.3583776,-73.4783036,YJN,"Saint-Philippe, Roussillon, Montérégie, Québec, J0L 2K0, Canada"
Fords Mills,46.4876624,-65.090079,YQM,"Fords Mills, Weldford Parish, Kent County, New Brunswick / Nouveau-Brunswick, Canada"
Saint-Cuthbert,46.1502171,-73.2216781,YRQ,"Saint-Cuthbert, D'Autray, Lanaudière, Québec, J0K 2C0, Canada"
Nobel,45.4121932,-80.0857508,YPD,"Nobel, McDougall Township, Parry Sound District, Central Ontario, Ontario, Canada"
Rockland,43.7276598,-65.0755041,YQI,"Rockland, Municipality of the District of Shelburne, Shelburne County, Nova Scotia, B0T 1V0, Canada"
Bairdsville,46.6309492,-67.7149017,PQI,"Bairdsville, Andover Parish, Victoria County, New Brunswick / Nouveau-Brunswick, E4P 1Z5, Canada"
Komoka,42.9452837,-81.4321521,YXU,"Komoka, Middlesex Centre, Middlesex County, Ontario, N0L 1R0, Canada"
Mississauga,43.5896231,-79.6443879,YYZ,"Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada"
Qualicum Beach,49.3479861,-124.4439409,YGB,"Qualicum Beach, Regional District of Nanaimo, British Columbia, Canada"
Vanier,45.4364072,-75.6619152,YRO,"Vanier, Ottawa, Eastern Ontario, Ontario, Canada"
Parry Sound (Town),45.3436067,-80.0337392,YPD,"Parry Sound, Parry Sound District, Central Ontario, Ontario, Canada"
Hedley,49.3582063,-120.07625,YYF,"Hedley, Area G (Upper Similkameen/Hedley), Regional District of Okanagan-Similkameen, British Columbia, V0X 1K0, Canada"
Webster,55.43276,-118.6952092,YQU,"Webster, County of Grande Prairie, Alberta, Canada"
Bearspaw,53.4433422,-113.50113,YXD,"Bearspaw, Yellowbird, Kaskitayo, Division No. 11, Alberta, Canada"
New Harbour,45.1721991,-61.4575551,YPS,"New Harbour, Guysborough District Municipality, Guysborough County, Nova Scotia, Canada"
Saint-Thuribe,46.7080891,-72.1632861,YRQ,"Saint-Thuribe, Portneuf (MRC), Capitale-Nationale, Québec, Canada"
Devon,53.3633545,-113.7316992,YEG,"Devon, Division No. 11, Alberta, Canada"
Temagami,46.9736742,-80.07363445,YSB,"Temagami, Nipissing District, Northeastern Ontario, Ontario, Canada"
Atholville,47.9889485,-66.7205611,YCL,"Atholville, Addington Parish, Restigouche County, New Brunswick / Nouveau-Brunswick, E3N 4E2, Canada"
Saint-Urbain,47.5577153,-70.5397546,YML,"Saint-Urbain, Charlevoix, Capitale-Nationale, Québec, G0A 4K0, Canada"
Rawdon Gold Mines,45.0479791,-63.7691386,YHZ,"Rawdon Gold Mines, East Hants District Municipality, Hants County, Nova Scotia, B0N 2N0, Canada"
Earl Grey,50.9373871,-104.7110173,YQR,"Earl Grey, Division No. 6, Saskatchewan, Canada"
Wakefield,45.639968,-75.92926,YRO,"Wakefield, La Pêche, Les Collines-de-l'Outaouais, Québec, Canada"
Matane-sur-Mer,48.8224162,-67.5916168,YME,"Matane-sur-Mer, Matane, La Matanie, Bas-Saint-Laurent, Québec, G4W 3M6, Canada"
Sainte-Hélène-de-Kamouraska,47.589957,-69.732285,YRI,"Sainte-Hélène-de-Kamouraska, Kamouraska (MRC), Bas-Saint-Laurent, Québec, G0L 3J0, Canada"
Welsford,45.0870804,-64.7569673,YZX,"Welsford, Municipality of the County of Kings, Kings County, Nova Scotia, B0P 1E0, Canada"
Cowansville,45.2076125,-72.7479195,ZBM,"Cowansville, Brome-Missisquoi, Estrie, Québec, Canada"
Moose Jaw,50.401515,-105.542908,YMJ,"Moose Jaw, Division No. 7, Saskatchewan, Canada"
Selby,44.2996957,-76.9830099,YGK,"Selby, Greater Napanee, Lennox and Addington County, Eastern Ontario, Ontario, K0K 2Z0, Canada"
Sylvan Lake,52.3102136,-114.0974155,YQF,"Town of Sylvan Lake, Division No. 8, Alberta, Canada"
Claresholm,50.0239458,-113.5800285,WPC,"Claresholm, Division No. 3, Alberta, T0L 0T0, Canada"
Saint-Charles-Borromée,46.04774,-73.46283,YHU,"Saint-Charles-Borromée, Joliette (MRC), Lanaudière, Québec, Canada"
Dauphin,51.153509,-100.04425,YDN,"Dauphin, Division No. 17, Manitoba, Canada"
Saint-Raphaël-de-Bellechasse,46.7982521,-70.736494,YQB,"Barrage de Saint-Raphaël, Saint-Raphaël, Bellechasse, Chaudière-Appalaches, Québec, G0R 4C0, Canada"
Cowichan Bay,48.741701,-123.626404,YGG,"Cowichan Bay, Area D (Cowichan Bay), Cowichan Valley Regional District, British Columbia, V0R 1N0, Canada"
Saint-Paul-de-Montminy,46.7301196,-70.3611862,YQB,"Saint-Paul-de-Montminy, Montmagny (MRC), Chaudière-Appalaches, Québec, Canada"
Saint-Joseph-des-Érables,46.29349125,-70.90178427447975,YQB,"Saint-Joseph-des-Érables, Beauce-Centre, Chaudière-Appalaches, Québec, Canada"
Wikwemikong,45.8079681,-81.7122055,YEM,"Wikwemikong, Manitoulin District, Northeastern Ontario, Ontario, P0P 2J0, Canada"
Redvers,49.5727567,-101.6979903,YEN,"Redvers, Division No. 1, Saskatchewan, S0C 2H0, Canada"
Buctouche-Sud,46.4654862,-64.7075212,YQM,"Buctouche-Sud, Bouctouche, Wellington Parish, Kent County, New Brunswick / Nouveau-Brunswick, E4S 2T6, Canada"
New Sarum,42.7765507,-81.0831213,YQS,"New Sarum, Central Elgin, Elgin County, Ontario, N5P 3S7, Canada"
Orléans,45.40683715,-75.52745676171389,YRO,"Orléans, Ottawa, Eastern Ontario, Ontario, Canada"
Langley (city),49.1039289,-122.657047,YLY,"City of Langley, Metro Vancouver Regional District, British Columbia, Canada"
Swartz Bay,48.6882677,-123.4122985,YYJ,"Swartz Bay, North Saanich, Capital Regional District, British Columbia, V8L 5J4, Canada"
Middle Musquodoboit,45.0445598,-63.1468684,YHZ,"Middle Musquodoboit, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
Charette,46.440696,-72.924156,YRQ,"Charette, Maskinongé (MRC), Mauricie, Québec, Canada"
Pierson,49.1782105,-101.2623584,MIB,"Pierson, Municipality of Two Borders, Division No. 5, Manitoba, Canada"
Killam,52.7929777,-111.8549407,YCT,"Killam (town), Alberta, T0B 2L0, Canada"
Coral Harbour,64.136455,-83.1642053,YZS,"ᓴᓪᓕᖅ Coral Harbour, ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, X0C 0C0, Canada"
Saint-Anaclet,48.477018,-68.424225,YXK,"Saint-Anaclet-de-Lessard, Rimouski-Neigette, Bas-Saint-Laurent, Québec, G0K 1H0, Canada"
Chibougamau,49.9137407,-74.3713954,YMT,"Chibougamau, ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, Canada"
Mill Village (Queens),44.1381168,-64.6418384,YZX,"Mill Village, Region of Queens Municipality, Queens County, Nova Scotia, B0J 2H0, Canada"
Camden East,44.3353608,-76.8332442,YGK,"Camden East, Stone Mills, Greater Napanee, Lennox and Addington County, Eastern Ontario, Ontario, K0K 1J0, Canada"
Havelock,44.305538,-65.9206037,YDG,"Havelock, Clare Municipal District, Digby County, Nova Scotia, B0W 3M0, Canada"
Emyvale,46.2783,-63.3583741,YYG,"Emyvale, Rural Municipality of Kingston, Queens County, Prince Edward Island, Canada"
"Frelighsburg, Quebec",45.056061,-72.836609,ZBM,"Frelighsburg, Brome-Missisquoi, Estrie, Québec, J0J 1C0, Canada"
Saint-Pamphile,46.961511,-69.78035,YML,"Saint-Pamphile, L'Islet (MRC), Chaudière-Appalaches, Québec, G0R 3X0, Canada"
La Prairie,45.4175472,-73.4891432,YHU,"La Prairie, Roussillon, Montérégie, Québec, Canada"
Merritt,50.1124876,-120.7884149,YKA,"Merritt, Thompson-Nicola Regional District, British Columbia, Canada"
Roxton Falls,45.5737001,-72.5214627,ZBM,"Roxton Falls, Acton, Montérégie, Québec, Canada"
Greater Sudbury,46.49272,-80.991211,YSB,"Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, Canada"
Bridgewater,44.3774134,-64.5193946,YZX,"Town of Bridgewater, Lunenburg County, Nova Scotia, Canada"
Bécancour,46.3715923,-72.1856343,YRQ,"Bécancour (MRC), Centre-du-Québec, Québec, Canada"
Wood Islands,45.9640962,-62.7512546,YYG,"Wood Islands, Rural Municipality of Belfast, Queens County, Prince Edward Island, C0A 1B0, Canada"
Margaree Forks,46.3329379,-61.0960567,YPS,"Margaree Forks, Municipality of the County of Inverness, Inverness County, Nova Scotia, Canada"
Saint-Thomas-de-Kent,46.4452697,-64.6395241,YQM,"Saint-Thomas-de-Kent, Wellington Parish, Kent County, New Brunswick / Nouveau-Brunswick, E4S 4A5, Canada"
Port aux Basques (Channel),47.58298205,-59.131415797193505,YJT,"Port aux Basques, Channel-Port aux Basques, Newfoundland, Newfoundland and Labrador, Canada"
Grey River,47.9509886,-56.9621945,MQC,"Grey River, Newfoundland, Newfoundland and Labrador, Canada"
Hamilton,43.2560802,-79.8728583,YHM,"Hamilton, Golden Horseshoe, Ontario, Canada"
Mont Ste. Marie,45.9368786,-75.86472556546207,YMW,"Mont Ste. Marie, 76, Lac-Sainte-Marie, La Vallée-de-la-Gatineau, Québec, J0X 1Z0, Canada"
Sandy Point,43.7096048,-65.3206624,YQI,"Sandy Point, Municipality of the District of Shelburne, Shelburne County, Nova Scotia, B0T 1W0, Canada"
Glaslyn,53.3608648,-108.3566354,YQW,"Glaslyn, Division No. 17, Saskatchewan, S0M 0Y0, Canada"
Radium Hot Springs,50.6200728,-116.0760592,YBA,"Radium Hot Springs, Regional District of East Kootenay, British Columbia, V0A 1M0, Canada"
Glencoe,45.9490042,-61.3267909,YPS,"Glencoe, Municipality of the County of Inverness, Inverness County, Nova Scotia, Canada"
Fredericton Road,46.0677686,-65.1711238,YQM,"Fredericton Road, Salisbury Parish, Westmorland County, New Brunswick / Nouveau-Brunswick, Canada"
Green Hill,47.2657163,-52.9529586,YYT,"Green Hill, Newfoundland, Newfoundland and Labrador, Canada"
Saint-Constant,45.3724897,-73.5704589,YUL,"Saint-Constant, Roussillon, Montérégie, Québec, Canada"
Boularderie,46.1645193,-60.5658102,YQY,"Boularderie, Ross Ferry, Municipality of Victoria County, Victoria County, Nova Scotia, Canada"
Holland Landing,44.1015097,-79.4914772,YKZ,"Holland Landing, East Gwillimbury, York Region, Golden Horseshoe, Ontario, L9N 1L8, Canada"
God's River 86A,54.8363402,-94.04646635614498,ZGI,"ᒪᓂᑐ ᓰᐱᐩ God's River 86A, ᒪᓂᑐ ᓰᐱᐩ God's River, Division No. 22, Manitoba, R0B 0N0, Canada"
Birch Island,43.7224159,-65.8627014,YQI,"Birch Island, Lower Argyle, Argyle Municipal District, Yarmouth County, Nova Scotia, Canada"
Mill Cove,44.5865807,-64.0633111,YHZ,"Mill Cove, Chester District Municipality, Lunenburg County, Nova Scotia, B0J 1T0, Canada"
Scotsville,46.1860109,-61.1564258,YPS,"Scotsville, Municipality of the County of Inverness, Inverness County, Nova Scotia, Canada"
Bella Bella,52.1625615,-128.145207,QBC,"Bella Bella, Area B (Bella Bella), Central Coast Regional District, British Columbia, V0T 1Z0, Canada"
Belfast,46.0785753,-62.8783952,YYG,"Belfast, Rural Municipality of Belfast, Queens County, Prince Edward Island, Canada"
East Broughton,46.216664,-71.075706,YQB,"East Broughton, Les Appalaches, Chaudière-Appalaches, Québec, Canada"
Lethbridge County,49.8420869,-112.678755,YQL,"Lethbridge County, Alberta, Canada"
Fergus,43.7059439,-80.3779366,YKF,"Fergus, Centre Wellington, Wellington County, Ontario, N1M 1P6, Canada"
Noëlville,46.133946,-80.4317083,YSB,"Noëlville, French River, Sudbury District, Northeastern Ontario, Ontario, P0M 2N0, Canada"
Woody Point,49.4958892,-57.9205885,YDF,"Woody Point, Newfoundland, Newfoundland and Labrador, Canada"
Saint-Nazaire,48.58543075,-71.53504211482783,YTF,"Saint-Nazaire, Lac-Saint-Jean-Est, Saguenay–Lac-Saint-Jean, Québec, G0W 2V0, Canada"
Upton,45.649014,-72.6935269,ZBM,"Upton, Acton, Montérégie, Québec, J0H 2E0, Canada"
North East Margaree,46.326314,-61.0087867,YQY,"North East Margaree, Municipality of the County of Inverness, Inverness County, Nova Scotia, B0E 2C0, Canada"
Yale,49.563655,-121.432004,YHE,"Yale, Area B (South Fraser Canyon/Sunshine Valley), Fraser Valley Regional District, British Columbia, V0K 2S0, Canada"
Grand Coulee,50.4327125,-104.8179606,YQR,"Grand Coulee, Division No. 6, Saskatchewan, Canada"
Bass River,45.4138767,-63.7794117,YHZ,"Bass River, Municipality of Colchester, Colchester County, Nova Scotia, B0M 1E0, Canada"
Dacre,45.3704116,-76.9659522,YTA,"Dacre, Greater Madawaska, Renfrew County, Eastern Ontario, Ontario, K0J 1N0, Canada"
Brome,45.189207,-72.5628566,ZBM,"Brome, Brome-Missisquoi, Estrie, Québec, Canada"
Alida,49.3889663,-101.8727438,YEN,"Alida, Division No. 1, Saskatchewan, Canada"
Gitwinksihlkw,55.1931199,-129.2222031,YXT,"Gitwinksihlkw, British Columbia, V0J 3T0, Canada"
Coutts,49.0017307,-111.9638892,CTB,"Village of Coutts, Alberta, Canada"
Ruisseau-à-Rebours,49.1860255,-65.956442,YME,"Ruisseau à Rebours, Rivière-à-Claude, La Haute-Gaspésie, Gaspésie–Îles-de-la-Madeleine, Québec, Canada"
Margaree Centre,46.3473854,-60.9991112,YQY,"Margaree Centre, Municipality of the County of Inverness, Inverness County, Nova Scotia, B0E 1Z0, Canada"
Knoydart,45.715457,-62.2426065,YPS,"Knoydart, Municipality of Pictou County, Pictou County, Nova Scotia, Canada"
Thurso,45.598185,-75.246048,YND,"Thurso, Papineau, Québec, Canada"
Cartwright,53.7062458,-57.0198174,YRF,"Cartwright, Labrador, Newfoundland and Labrador, Canada"
Lavaltrie-Station,45.9329102,-73.3804712,YHU,"Lavaltrie-Station, Saint-Paul, Joliette (MRC), Lanaudière, Québec, J5T 3L3, Canada"
Resolute,74.697029,-94.840851,YRB,"Resolute, ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, X0A 0V0, Canada"
Coleville,51.710641,-109.2452062,YKY,"Coleville, Division No. 13, Saskatchewan, Canada"
Renfrew,45.7300564,-77.2793698,YTA,"Renfrew County, Eastern Ontario, Ontario, Canada"
Saint-Georges-de-Windsor,45.6975674,-71.8432993,YSC,"Saint-Georges-de-Windsor, Les Sources, Estrie, Québec, Canada"
Prince Rupert,54.3126572,-130.32549,ZSW,"Prince Rupert, North Coast Regional District, British Columbia, Canada"
Saint-Adolphe-d'Howard,45.9713455,-74.3392745,YMX,"Saint-Adolphe-d'Howard, Les Pays-d'en-Haut, Laurentides, Québec, J0T 2B0, Canada"
Port Glasgow,42.510386,-81.6113477,YQS,"Port Glasgow, West Elgin, Elgin County, Ontario, Canada"
Burgeo,47.612504,-57.6095399,MQC,"Burgeo, Newfoundland, Newfoundland and Labrador, A0N 2H0, Canada"
Stony Plain,53.5310131,-113.9998496,YXD,"Stony Plain (town), Alberta, T7Z 2L6, Canada"
Rivière-la-Madeleine,49.238997,-65.3035347,YGP,"Rivière-la-Madeleine, Sainte-Madeleine-de-la-Rivière-Madeleine, La Haute-Gaspésie, Gaspésie–Îles-de-la-Madeleine, Québec, Canada"
Kenora (City),49.766215,-94.4893528,YQK,"Kenora, Kenora District, Northwestern Ontario, Ontario, Canada"
Latulipe-et-Gaboury,47.350873050000004,-79.02170407357227,YXR,"Latulipe-et-Gaboury, Québec, Canada"
Paspébiac,48.0294111,-65.2490836,YVB,"Paspébiac, Bonaventure (MRC), Gaspésie–Îles-de-la-Madeleine, Québec, G0C 2K0, Canada"
Seba Beach,53.5646481,-114.7297662,YXD,"Summer Village of Seba Beach, Alberta, Canada"
Wotton,45.737818,-71.807327,YSC,"Wotton, Les Sources, Estrie, Québec, J0A 1N0, Canada"
Red Deer,52.2690628,-113.8141464,YQF,"City of Red Deer, Division No. 8, Alberta, Canada"
Blanc-Sablon,51.4121624,-57.2018488,YBX,"Blanc-Sablon, Le Golfe-du-Saint-Laurent, Côte-Nord, Québec, Canada"
Dorchester,45.8992863,-64.5170033,YQM,"Dorchester, Dorchester Parish, Westmorland County, New Brunswick / Nouveau-Brunswick, E4K 2Y9, Canada"
Sainte-Catherine,45.40049,-73.576257,YUL,"Sainte-Catherine, Roussillon, Montérégie, Québec, Canada"
Saint Gregoire,46.2714553,-72.5115737,YRQ,"Saint-Grégoire, Bécancour, Bécancour (MRC), Centre-du-Québec, Québec, G9H 1M3, Canada"
Rusticoville,46.4327212,-63.3189046,YYG,"Rusticoville, Rustico, Lot 24, Queens County, Prince Edward Island, C0A 1X0, Canada"
Chelsea,45.5031737,-75.808023,YRO,"Chelsea, Les Collines-de-l'Outaouais, Québec, Canada"
New Aiyansh,55.2065347,-129.079518,YXT,"New Aiyansh, Gitksy'oon Avenue, Gitlaxt'aamiks, British Columbia, V0J 1A0, Canada"
L'Anse-au-Sac,47.5207995,-70.2084963,YML,"L'Anse-au-Sac, Saint-Irénée, Charlevoix-Est, Capitale-Nationale, Québec, G0T 1V0, Canada"
108 Mile Ranch,51.732467650000004,-121.36305191510529,ZMH,"108 Mile Ranch, Area G (Lac La Hache/108 Mile Ranch), Cariboo Regional District, British Columbia, Canada"
Ancaster,43.225693,-79.976692,YHM,"Ancaster, Hamilton, Golden Horseshoe, Ontario, L9G 2B9, Canada"
Metinota,53.0329362,-108.4132839,YQW,"Metinota, Division No. 17, Saskatchewan, Canada"
Airdrie,51.28597,-114.01062,YYC,"Airdrie, Alberta, Canada"
Candiac,45.3867947,-73.5163824,YHU,"Candiac, Roussillon, Montérégie, Québec, Canada"
